Time (sec),  Heater (%),  Temperature (C)
3.817517917156219482e+02,4.000000000000000000e+01,1.086700000000000017e+02
3.827514669895172119e+02,4.000000000000000000e+01,1.087199999999999989e+02
3.837484776973724365e+02,4.000000000000000000e+01,1.091800000000000068e+02
3.847528359889984131e+02,4.000000000000000000e+01,1.092500000000000000e+02
3.857434010505676270e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.867348866462707520e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.877332508563995361e+02,4.000000000000000000e+01,1.102099999999999937e+02
3.887319281101226807e+02,4.000000000000000000e+01,1.102099999999999937e+02
3.897289481163024902e+02,4.000000000000000000e+01,1.106400000000000006e+02
3.907259833812713623e+02,4.000000000000000000e+01,1.106899999999999977e+02
3.917195594310760498e+02,4.000000000000000000e+01,1.104500000000000028e+02
3.927124140262603760e+02,4.000000000000000000e+01,1.102300000000000040e+02
3.937117495536804199e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.947040719985961914e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.956980497837066650e+02,4.000000000000000000e+01,1.094000000000000057e+02
3.966958806514739990e+02,4.000000000000000000e+01,1.096899999999999977e+02
3.976918478012084961e+02,4.000000000000000000e+01,1.097399999999999949e+02
3.986871266365051270e+02,4.000000000000000000e+01,1.101099999999999994e+02
3.996804518699645996e+02,4.000000000000000000e+01,1.102300000000000040e+02
4.006723282337188721e+02,4.000000000000000000e+01,1.102300000000000040e+02
4.016633610725402832e+02,4.000000000000000000e+01,1.102300000000000040e+02
4.026614577770233154e+02,4.000000000000000000e+01,1.107199999999999989e+02
4.036526842117309570e+02,4.000000000000000000e+01,1.107199999999999989e+02
4.046484844684600830e+02,4.000000000000000000e+01,1.106700000000000017e+02
4.056395564079284668e+02,4.000000000000000000e+01,1.107199999999999989e+02
4.066361758708953857e+02,4.000000000000000000e+01,1.101599999999999966e+02
4.076342284679412842e+02,4.000000000000000000e+01,1.104500000000000028e+02
4.086320667266845703e+02,4.000000000000000000e+01,1.107199999999999989e+02
4.096291935443878174e+02,4.000000000000000000e+01,1.107199999999999989e+02
4.106272723674774170e+02,4.000000000000000000e+01,1.112099999999999937e+02
4.116231565475463867e+02,4.000000000000000000e+01,1.115199999999999960e+02
4.126201474666595459e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.136258795261383057e+02,4.000000000000000000e+01,1.120600000000000023e+02
4.146259770393371582e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.156170120239257812e+02,4.000000000000000000e+01,1.121599999999999966e+02
4.166107065677642822e+02,4.000000000000000000e+01,1.120799999999999983e+02
4.176051547527313232e+02,4.000000000000000000e+01,1.126700000000000017e+02
4.186018037796020508e+02,4.000000000000000000e+01,1.126700000000000017e+02
4.196061875820159912e+02,4.000000000000000000e+01,1.126200000000000045e+02
4.206061007976531982e+02,4.000000000000000000e+01,1.126500000000000057e+02
4.215974514484405518e+02,4.000000000000000000e+01,1.126200000000000045e+02
4.225949327945709229e+02,4.000000000000000000e+01,1.126700000000000017e+02
4.235902454853057861e+02,4.000000000000000000e+01,1.126700000000000017e+02
4.245862646102905273e+02,4.000000000000000000e+01,1.125699999999999932e+02
4.255839629173278809e+02,4.000000000000000000e+01,1.121599999999999966e+02
4.265767397880554199e+02,4.000000000000000000e+01,1.121099999999999994e+02
4.275717759132385254e+02,4.000000000000000000e+01,1.118900000000000006e+02
4.285674419403076172e+02,4.000000000000000000e+01,1.120400000000000063e+02
4.295636813640594482e+02,4.000000000000000000e+01,1.120799999999999983e+02
4.305552051067352295e+02,4.000000000000000000e+01,1.121099999999999994e+02
4.315517334938049316e+02,4.000000000000000000e+01,1.121299999999999955e+02
4.325503942966461182e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.335437409877777100e+02,4.000000000000000000e+01,1.121299999999999955e+02
4.345379986763000488e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.355324797630310059e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.365270369052886963e+02,4.000000000000000000e+01,1.117199999999999989e+02
4.375285172462463379e+02,4.000000000000000000e+01,1.117399999999999949e+02
4.385293509960174561e+02,4.000000000000000000e+01,1.116700000000000017e+02
4.395263068675994873e+02,4.000000000000000000e+01,1.116200000000000045e+02
4.405230143070220947e+02,4.000000000000000000e+01,1.112500000000000000e+02
4.415163605213165283e+02,4.000000000000000000e+01,1.115499999999999972e+02
4.425163888931274414e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.435144305229187012e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.445126385688781738e+02,4.000000000000000000e+01,1.121099999999999994e+02
4.455072238445281982e+02,4.000000000000000000e+01,1.121599999999999966e+02
4.465016191005706787e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.474956467151641846e+02,4.000000000000000000e+01,1.121299999999999955e+02
4.484903924465179443e+02,4.000000000000000000e+01,1.119899999999999949e+02
4.494961721897125244e+02,4.000000000000000000e+01,1.115999999999999943e+02
4.504963142871856689e+02,4.000000000000000000e+01,1.116700000000000017e+02
4.514927375316619873e+02,4.000000000000000000e+01,1.116500000000000057e+02
4.524879240989685059e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.534792442321777344e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.544847207069396973e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.554860942363739014e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.564860637187957764e+02,4.000000000000000000e+01,1.113799999999999955e+02
4.574773569107055664e+02,4.000000000000000000e+01,1.111800000000000068e+02
4.584749419689178467e+02,4.000000000000000000e+01,1.112099999999999937e+02
4.594674074649810791e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.604660243988037109e+02,4.000000000000000000e+01,1.120400000000000063e+02
4.614642732143402100e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.624566252231597900e+02,4.000000000000000000e+01,1.121299999999999955e+02
4.634502408504486084e+02,4.000000000000000000e+01,1.118700000000000045e+02
4.644436576366424561e+02,4.000000000000000000e+01,1.121299999999999955e+02
4.654430963993072510e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.664359531402587891e+02,4.000000000000000000e+01,1.115999999999999943e+02
4.674334805011749268e+02,4.000000000000000000e+01,1.116500000000000057e+02
4.684313812255859375e+02,4.000000000000000000e+01,1.116500000000000057e+02
4.694243001937866211e+02,4.000000000000000000e+01,1.116200000000000045e+02
4.704228770732879639e+02,4.000000000000000000e+01,1.116500000000000057e+02
4.714216036796569824e+02,4.000000000000000000e+01,1.116700000000000017e+02
4.724198276996612549e+02,4.000000000000000000e+01,1.120600000000000023e+02
4.734172179698944092e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.744125337600708008e+02,4.000000000000000000e+01,1.121299999999999955e+02
4.754063205718994141e+02,4.000000000000000000e+01,1.126500000000000057e+02
4.764025149345397949e+02,4.000000000000000000e+01,1.126200000000000045e+02
4.773984019756317139e+02,4.000000000000000000e+01,1.131599999999999966e+02
4.783896753787994385e+02,4.000000000000000000e+01,1.128400000000000034e+02
4.793885753154754639e+02,4.000000000000000000e+01,1.131599999999999966e+02
4.803845717906951904e+02,4.000000000000000000e+01,1.130100000000000051e+02
4.813820629119873047e+02,4.000000000000000000e+01,1.126200000000000045e+02
4.823816277980804443e+02,4.000000000000000000e+01,1.124800000000000040e+02
4.833760552406311035e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.843684415817260742e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.853606452941894531e+02,4.000000000000000000e+01,1.115999999999999943e+02
4.863620464801788330e+02,4.000000000000000000e+01,1.116500000000000057e+02
4.873568100929260254e+02,4.000000000000000000e+01,1.117900000000000063e+02
4.883512344360351562e+02,4.000000000000000000e+01,1.116200000000000045e+02
4.893429262638092041e+02,4.000000000000000000e+01,1.116899999999999977e+02
4.903386149406433105e+02,4.000000000000000000e+01,1.115999999999999943e+02
4.913412065505981445e+02,4.000000000000000000e+01,1.116700000000000017e+02
4.923352663516998291e+02,4.000000000000000000e+01,1.116500000000000057e+02
4.933318116664886475e+02,4.000000000000000000e+01,1.120100000000000051e+02
4.943285605907440186e+02,4.000000000000000000e+01,1.121099999999999994e+02
4.953270647525787354e+02,4.000000000000000000e+01,1.123799999999999955e+02
4.963227782249450684e+02,4.000000000000000000e+01,1.126700000000000017e+02
4.973210365772247314e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.983197474479675293e+02,4.000000000000000000e+01,1.121800000000000068e+02
4.993168587684631348e+02,4.000000000000000000e+01,1.117900000000000063e+02
5.003092439174652100e+02,4.000000000000000000e+01,1.116899999999999977e+02
5.013052997589111328e+02,4.000000000000000000e+01,1.119599999999999937e+02
5.023023085594177246e+02,4.000000000000000000e+01,1.120799999999999983e+02
5.032990510463714600e+02,4.000000000000000000e+01,1.124800000000000040e+02
5.042945137023925781e+02,4.000000000000000000e+01,1.126500000000000057e+02
5.052904367446899414e+02,4.000000000000000000e+01,1.126200000000000045e+02
5.062865650653839111e+02,4.000000000000000000e+01,1.122600000000000051e+02
5.072825784683227539e+02,4.000000000000000000e+01,1.124500000000000028e+02
5.082757244110107422e+02,4.000000000000000000e+01,1.122300000000000040e+02
5.092680635452270508e+02,4.000000000000000000e+01,1.126700000000000017e+02
5.102628300189971924e+02,4.000000000000000000e+01,1.125699999999999932e+02
5.112573144435882568e+02,4.000000000000000000e+01,1.126700000000000017e+02
5.122540707588195801e+02,4.000000000000000000e+01,1.126700000000000017e+02
5.132530193328857422e+02,4.000000000000000000e+01,1.126200000000000045e+02
5.142447178363800049e+02,4.000000000000000000e+01,1.129200000000000017e+02
5.152406253814697266e+02,4.000000000000000000e+01,1.130600000000000023e+02
5.162334156036376953e+02,4.000000000000000000e+01,1.131599999999999966e+02
5.172302217483520508e+02,4.000000000000000000e+01,1.130900000000000034e+02
5.182305943965911865e+02,4.000000000000000000e+01,1.126200000000000045e+02
5.192299649715423584e+02,4.000000000000000000e+01,1.125999999999999943e+02
5.202262613773345947e+02,4.000000000000000000e+01,1.122300000000000040e+02
5.212201876640319824e+02,4.000000000000000000e+01,1.116899999999999977e+02
5.222121379375457764e+02,4.000000000000000000e+01,1.116899999999999977e+02
5.232089765071868896e+02,4.000000000000000000e+01,1.116700000000000017e+02
5.242151200771331787e+02,4.000000000000000000e+01,1.119899999999999949e+02
5.252205948829650879e+02,4.000000000000000000e+01,1.121800000000000068e+02
5.262126805782318115e+02,4.000000000000000000e+01,1.120799999999999983e+02
5.272071413993835449e+02,4.000000000000000000e+01,1.121800000000000068e+02
5.281976780891418457e+02,4.000000000000000000e+01,1.121599999999999966e+02
5.291968574523925781e+02,4.000000000000000000e+01,1.121800000000000068e+02
5.301902961730957031e+02,4.000000000000000000e+01,1.121599999999999966e+02
5.311818070411682129e+02,4.000000000000000000e+01,1.122300000000000040e+02
5.321750876903533936e+02,4.000000000000000000e+01,1.120799999999999983e+02
5.331664404869079590e+02,4.000000000000000000e+01,1.120799999999999983e+02
5.341663463115692139e+02,4.000000000000000000e+01,1.121599999999999966e+02
5.351698102951049805e+02,4.000000000000000000e+01,1.121599999999999966e+02
5.361653959751129150e+02,4.000000000000000000e+01,1.121800000000000068e+02
5.371583929061889648e+02,4.000000000000000000e+01,1.125699999999999932e+02
5.381495242118835449e+02,4.000000000000000000e+01,1.123499999999999943e+02
5.391451339721679688e+02,4.000000000000000000e+01,1.121599999999999966e+02
5.401427428722381592e+02,4.000000000000000000e+01,1.120799999999999983e+02
5.411401724815368652e+02,4.000000000000000000e+01,1.116700000000000017e+02
5.421341369152069092e+02,4.000000000000000000e+01,1.115999999999999943e+02
5.431310687065124512e+02,4.000000000000000000e+01,1.119399999999999977e+02
5.441262607574462891e+02,4.000000000000000000e+01,1.117199999999999989e+02
5.451198477745056152e+02,4.000000000000000000e+01,1.116200000000000045e+02
5.461127686500549316e+02,4.000000000000000000e+01,1.116700000000000017e+02
5.471065435409545898e+02,4.000000000000000000e+01,1.116899999999999977e+02
5.481113004684448242e+02,4.000000000000000000e+01,1.116700000000000017e+02
5.491073296070098877e+02,4.000000000000000000e+01,1.116899999999999977e+02
5.501080417633056641e+02,4.000000000000000000e+01,1.111299999999999955e+02
5.511133811473846436e+02,4.000000000000000000e+01,1.111800000000000068e+02
5.521083190441131592e+02,4.000000000000000000e+01,1.111299999999999955e+02
5.531047458648681641e+02,4.000000000000000000e+01,1.111099999999999994e+02
5.541013617515563965e+02,4.000000000000000000e+01,1.107199999999999989e+02
5.550923969745635986e+02,4.000000000000000000e+01,1.105199999999999960e+02
5.560881557464599609e+02,4.000000000000000000e+01,1.102999999999999972e+02
5.570839202404022217e+02,4.000000000000000000e+01,1.106899999999999977e+02
5.580800578594207764e+02,4.000000000000000000e+01,1.107199999999999989e+02
5.590749847888946533e+02,4.000000000000000000e+01,1.106400000000000006e+02
5.600739567279815674e+02,4.000000000000000000e+01,1.106200000000000045e+02
5.610650756359100342e+02,4.000000000000000000e+01,1.110400000000000063e+02
5.620616085529327393e+02,4.000000000000000000e+01,1.111599999999999966e+02
5.630647008419036865e+02,4.000000000000000000e+01,1.111299999999999955e+02
5.640637695789337158e+02,4.000000000000000000e+01,1.112800000000000011e+02
5.650630357265472412e+02,4.000000000000000000e+01,1.112099999999999937e+02
5.660636081695556641e+02,4.000000000000000000e+01,1.112099999999999937e+02
5.670638480186462402e+02,4.000000000000000000e+01,1.110600000000000023e+02
5.680563354492187500e+02,4.000000000000000000e+01,1.107199999999999989e+02
5.690518445968627930e+02,4.000000000000000000e+01,1.106899999999999977e+02
5.700433106422424316e+02,4.000000000000000000e+01,1.102500000000000000e+02
5.710398347377777100e+02,4.000000000000000000e+01,1.102300000000000040e+02
5.720323092937469482e+02,4.000000000000000000e+01,1.102099999999999937e+02
5.730274543762207031e+02,4.000000000000000000e+01,1.101800000000000068e+02
5.740260396003723145e+02,4.000000000000000000e+01,1.104200000000000017e+02
5.750212242603302002e+02,4.000000000000000000e+01,1.107199999999999989e+02
5.760249695777893066e+02,4.000000000000000000e+01,1.107199999999999989e+02
5.770210824012756348e+02,4.000000000000000000e+01,1.112099999999999937e+02
5.780178594589233398e+02,4.000000000000000000e+01,1.113299999999999983e+02
5.790152387619018555e+02,4.000000000000000000e+01,1.116200000000000045e+02
5.800082068443298340e+02,4.000000000000000000e+01,1.116899999999999977e+02
5.810010840892791748e+02,4.000000000000000000e+01,1.116899999999999977e+02
5.820023658275604248e+02,4.000000000000000000e+01,1.115999999999999943e+02
5.830026261806488037e+02,4.000000000000000000e+01,1.121099999999999994e+02
5.839983901977539062e+02,4.000000000000000000e+01,1.121800000000000068e+02
5.849959733486175537e+02,4.000000000000000000e+01,1.126500000000000057e+02
5.859927921295166016e+02,4.000000000000000000e+01,1.125699999999999932e+02
5.869885523319244385e+02,4.000000000000000000e+01,1.126700000000000017e+02
5.879931304454803467e+02,4.000000000000000000e+01,1.126700000000000017e+02
5.889881670475006104e+02,4.000000000000000000e+01,1.127699999999999960e+02
5.899839708805084229e+02,4.000000000000000000e+01,1.131599999999999966e+02
5.909810440540313721e+02,4.000000000000000000e+01,1.131599999999999966e+02
5.919790987968444824e+02,4.000000000000000000e+01,1.131599999999999966e+02
5.929738657474517822e+02,4.000000000000000000e+01,1.132600000000000051e+02
5.939667465686798096e+02,4.000000000000000000e+01,1.133100000000000023e+02
5.949617764949798584e+02,4.000000000000000000e+01,1.136500000000000057e+02
5.959596865177154541e+02,4.000000000000000000e+01,1.136500000000000057e+02
